3212.99	3500.95
1058.69	1058.69
2598.31	2981.17
1194.13	1194.13
2084.61	2294.32
1316.66	1316.66
1642.12	2015.39
1449.35	1449.35
1437.02	1929.53
1615.97	1615.97
1688.13	2112.7
1669.68	1669.68
1767.88	2128.62
1481.04	1481.04
1429.21	1765.05
1390.41	1390.41
1391.44	1735.12
1300.76	1300.76
1417.08	1767.6
1232.38	1232.38
1538.51	1896.41
1425.05	1425.05
1572.7	1950.27
1497.14	1497.14
1592.02	1959.13
1550.6	1550.6
1502	1873.17
1401.16	1401.16
1514.33	1874.15
1402.05	1402.05
